Country Code,Country Name,Year,EnergyUse,PM25,CO2pc,GDPpc,School,LE,Region,Income Group,LE_n,GDPpc_n,School_n,EnergyUse_n,PM25_n,CO2pc_n,SKV_v0
EST,Estonia,2007,4690.139703407137,9.42873775517208,16.604558880568067,17543.46617857232,105.091178894043,72.81463414634148,Europe & Central Asia,High income,0.6936795567540801,0.16007528630851175,0.6733931040282833,0.7050925780755762,0.9506903456223561,0.5001564208667584,-0.20959713249127176
EST,Estonia,2008,4142.509476969171,9.37598066324752,15.059195716069972,16688.997772177965,105.395011901855,73.77073170731708,Europe & Central Asia,High income,0.7195842016373148,0.15212973766304427,0.6755696708387202,0.7400120871357507,0.9514312585940073,0.5466761664835702,-0.23027863402474968
EST,Estonia,2009,3360.6644887122966,9.29224132008397,12.59738556704121,14274.851108678657,107.425552368164,74.82439024390244,Europe & Central Asia,High income,0.7481321776310839,0.1296810202984445,0.6901158421650161,0.7898662438879632,0.9526072818228115,0.6207835248836253,-0.2651093368332852
EST,Estonia,2010,4419.422683004239,9.13653020501115,16.191066298653748,14657.939813611953,110.888679504395,75.42926829268293,Europe & Central Asia,High income,0.764520830516396,0.13324329354084669,0.7149246265670969,0.7223547834658648,0.9547940662110168,0.5126037019764647,-0.19235460034300234
EST,Estonia,2011,4311.694917856195,8.27663619619013,16.32737926187192,15820.922342204003,112.287406921387,76.22926829268293,Europe & Central Asia,High income,0.7861961456227757,0.14405765974281046,0.7249446823029655,0.7292240183793355,0.9668702933520384,0.5085003012232554,-0.1831320417620259
EST,Estonia,2012,3984.063448042377,7.99013886909247,15.516490561701252,16460.68434790011,112.536003112793,76.3268292682927,Europe & Central Asia,High income,0.7888394767333102,0.15000669202971545,0.726725549442161,0.7501153598835792,0.970893820393552,0.5329103149482417,-0.19611592567339542
EST,Estonia,2013,4435.566863675471,8.08122179915709,17.385775536666625,16809.53266837812,110.521713256836,77.14146341463415,Europe & Central Asia,High income,0.8109112915062704,0.15325057007073506,0.7122957925219108,0.7213253536864221,0.9696146648920057,0.47663961850714964,-0.1637073276622204
EST,Estonia,2014,4226.2012110395535,8.70767888073313,16.675579763340167,17413.68675602116,107.685821533203,77.03414634146343,Europe & Central Asia,High income,0.8080036272846829,0.1588684907063055,0.6919803309198209,0.7346755039359125,0.9608167922081545,0.4980184940182739,-0.17821944708384385
EST,Estonia,2015,3695.1191913518855,7.18496063252666,15.19757763186603,17722.155766952314,108.18879699707,77.59024390243903,Europe & Central Asia,High income,0.8230706146147277,0.1617368887812152,0.695583493423463,0.7685398205913411,0.9822016271395342,0.5425104844816374,-0.20428697846436883
EST,Estonia,2016,4579.421116545376,6.87835279660374,15.18464192614323,18264.9873304279,111.596199035645,77.64146341463416,Europe & Central Asia,High income,0.8244583634477582,0.1667845822495912,0.719993080256656,0.7121525220129237,0.9865075832595203,0.5428998853379687,-0.17677465488546906
EST,Estonia,2017,4444.846670605875,6.15485238171865,16.109729585299352,19270.8141210511,113.249786376953,78.09268292682927,Europe & Central Asia,High income,0.8366837698339784,0.1761375853963485,0.7318388745999636,0.7207336290398652,0.9966683184863594,0.5150521641253492,-0.16259796060709442
EST,Estonia,2018,4359.952952014929,7.7966811057876,16.913153557134503,19914.34549228784,112.759696960449,78.2439024390244,Europe & Central Asia,High income,0.8407809330553067,0.18212166833818882,0.7283280238013927,0.7261468564922112,0.9736107132523204,0.4908668595633897,-0.14646460137101114
EST,Estonia,2019,3661.4992539509217,6.84482514683862,11.08434860855921,20579.87567323757,112.287200927734,78.64634146341466,Europe & Central Asia,High income,0.8516846738862605,0.18831031427078326,0.7249432066273913,0.7706835877758365,0.986978440725574,0.6663301614506212,-0.21968466505586548
EST,Estonia,2020,3366.746228732319,6.14573290973003,8.635283959197366,19946.945696898005,112.527702331543,78.59512195121953,Europe & Central Asia,High income,0.85029692505323,0.182424811801006,0.726666085182173,0.78947844320517,0.9967963910325233,0.7400538447276467,-0.2556469523096436
EST,Estonia,2021,3426.59979577079,6.14573290973003,9.248782056483728,21351.3954794853,113.01091003418,76.9439024390244,Europe & Central Asia,High income,0.805558546007439,0.19548453874252322,0.7301276374857921,0.7856618949658987,0.9967963910325233,0.7215858392271863,-0.2576244676632845
EST,Estonia,2022,3558.4999989815246,6.14573290973003,9.332611725630914,21080.653140900893,112.551849365234,77.84390243902439,Europe & Central Asia,High income,0.8299432755021166,0.19296695423558097,0.7268390671517122,0.7772513103803564,0.9967963910325233,0.7190623321490717,-0.24778691222418048
EST,Estonia,2023,2880.943564502819,6.14573290973003,8.345994923687465,20123.422702731623,112.551849365234,78.49024390243902,Europe & Central Asia,High income,0.8474553441094053,0.18406583986496267,0.7268390671517122,0.820455532701052,0.9967963910325233,0.7487622523374684,-0.26921797498165445
ETH,Ethiopia,2000,363.603550531224,27.3299911491215,0.0574976130925091,328.8871861978891,13.9824304580688,50.88,Sub-Saharan Africa,,0.09937942317268167,0.0,0.020717874913989645,0.9809731104052449,0.6992877310248715,0.9982691613233151,-0.8528109015555867
ETH,Ethiopia,2001,366.97178086092055,27.4569433824914,0.0688898283988481,328.8871861978891,16.7692108154297,51.428,Sub-Saharan Africa,,0.11422701402055191,0.0,0.0406815176975356,0.9807583360121666,0.6975048322134971,0.9979262238376563,-0.8404269534484108
ETH,Ethiopia,2002,366.7580890284773,27.5334972430797,0.0686921823988511,328.8871861978891,18.5895805358887,52.085,Sub-Saharan Africa,,0.13202786655166676,0.0,0.05372209003300382,0.9807719620202261,0.6964297208631414,0.997932173534047,-0.8297946332775812
ETH,Ethiopia,2003,367.6311677262501,27.5918951202344,0.0712367641405539,328.8871861978891,19.0287704467773,52.877,Sub-Saharan Africa,,0.15348642850698324,0.0,0.05686831232926712,0.9807162903680322,0.6956095895192325,0.9978555745196245,-0.8212755711902129
ETH,Ethiopia,2004,367.77716643393165,27.6643794033033,0.0753195378915466,328.8871861978891,21.0001201629639,53.735,Sub-Saharan Africa,,0.17673320395857584,0.0,0.07099045921157959,0.9807069807957158,0.6945916307272013,0.9977326716313776,-0.8084358733280465
ETH,Ethiopia,2005,365.38933095491535,27.7831924816344,0.0698172341151245,328.8871861978891,23.440860748291,54.364,Sub-Saharan Africa,,0.1937754204609674,0.0,0.08847517882504674,0.9808592405480419,0.6929230370324766,0.9978983063364527,-0.7964766615436524
ETH,Ethiopia,2006,366.0461389856709,28.0862784176008,0.0717800432174618,328.8871861978891,27.2698707580566,55.402,Sub-Saharan Africa,,0.22189914181149573,0.0,0.11590503631190383,0.980817359342671,0.6886665419663025,0.9978392203026758,-0.7765063144960832
ETH,Ethiopia,2007,367.675946638422,28.6266951557229,0.0763929511898438,352.3607031470146,30.3098297119141,56.566,Sub-Saharan Africa,,0.25343672529127903,0.00021827602917059118,0.13768237318423837,0.9807134350515179,0.6810770074266674,0.9977003588943294,-0.7560511422892756
ETH,Ethiopia,2008,368.6649193042412,29.3093559085695,0.0802175094946828,379.2383104481368,31.6366291046143,57.733,Sub-Saharan Africa,,0.28505559120271107,0.00046820608473109896,0.14718715853674336,0.980650373448456,0.6714898185091176,0.997585229011901,-0.7390048217150963
ETH,Ethiopia,2009,368.5118557859308,30.0391738887093,0.078468191101054,401.0687299295416,32.1730117797852,58.715,Sub-Saharan Africa,,0.3116620404957928,0.0006712032448863807,0.15102964009224537,0.980660133506715,0.661240360309201,0.9976378883793195,-0.725391832787437
ETH,Ethiopia,2010,368.3547467102718,30.721062308711,0.0759511029748069,438.78661648794014,33.7502288818359,59.709,Sub-Saharan Africa,,0.3385936195154704,0.0010219351153818571,0.1623283413818074,0.9806701515289608,0.6516640179224651,0.9977136597591597,-0.709367977732642
ETH,Ethiopia,2011,371.36587351634574,31.4291559506252,0.0854450087316184,474.1590343352116,35.3596687316895,60.595,Sub-Saharan Africa,,0.3625990309957863,0.0013508568924891855,0.17385787658870427,0.9804781477557761,0.6417196531878006,0.9974278666906674,-0.6939393010524214
ETH,Ethiopia,2012,371.8359888060563,32.643963058463,0.0938091405706714,500.91935528473,37.2147407531738,61.443,Sub-Saharan Africa,,0.3855748650085493,0.0015996963232762745,0.18714704560299084,0.9804481709679258,0.6246590777956184,0.9971760829712175,-0.6759872415999818
ETH,Ethiopia,2013,376.0608905347936,32.2039077009628,0.1060781439618225,539.0724517594324,36.43220705163003,62.161,Sub-Saharan Africa,,0.40502846031652573,0.00195447513282193,0.1815412133232987,0.9801787711300924,0.6308391516155093,0.9968067517163771,-0.6731001752297774
ETH,Ethiopia,2014,380.1775887358164,29.7131511992912,0.1226773986726678,578.6329229278135,35.64967335008627,62.927,Sub-Saharan Africa,,0.42578257453088475,0.0023223408675333876,0.17593538104360656,0.9799162708640577,0.665818975824778,0.9963070678075608,-0.679334006018124
ETH,Ethiopia,2015,380.0628924304969,31.4436090208599,0.1300661657799649,621.8456738081328,34.8671396485425,63.592,Sub-Saharan Africa,,0.44380018021306333,0.00272416849703334,0.17032954876391443,0.9799235844462514,0.6415166763589718,0.996084645289573,-0.6668903362069283
ETH,Ethiopia,2016,383.62350986464327,30.9271256840247,0.1502237266792507,662.32729587522,34.8671396485425,64.162,Sub-Saharan Africa,,0.4592438422263594,0.0031005998489410723,0.17032954876391443,0.979696542535946,0.6487700936710965,0.9954778464303581,-0.6637568305993953
ETH,Ethiopia,2017,382.0801045789296,30.4120665058652,0.1447005489307165,706.1642273835392,34.8671396485425,64.766,Sub-Saharan Africa,,0.4756087051316764,0.0035082316222879105,0.17032954876391443,0.979794957401043,0.6560035103046766,0.9956441095002699,-0.6606653638960369
ETH,Ethiopia,2018,384.7257283432284,30.2623392192692,0.1550200280209804,734.2277266472007,34.8671396485425,65.257,Sub-Saharan Africa,,0.4889119297782172,0.003769189074772765,0.17032954876391443,0.9796262598409976,0.6581062586708635,0.9953334643695941,-0.6566851050881837
ETH,Ethiopia,2019,386.2372411957621,28.6876946331346,0.1626907358014134,774.5121696566812,,65.741,Sub-Saharan Africa,,0.5020254954175771,0.004143786893945574,,0.9795298785891957,0.6802203395848745,0.9951025546502192,-0.6318662831190018
ETH,Ethiopia,2020,380.6567549672521,27.3053276470482,0.1419250802515296,799.4755952795501,,65.969,Sub-Saharan Africa,,0.5082029602228952,0.004375917316977826,,0.9798857169450954,0.6996341016822721,0.9957276588561038,-0.6354597203912207
ETH,Ethiopia,2021,373.9021838105759,27.3053276470482,0.1414548856582491,822.3058811224162,,65.33,Sub-Saharan Africa,,0.49088980228167434,0.004588212055316811,,0.9803164205427352,0.6996341016822721,0.9957418130260571,-0.6441584379151926
ETH,Ethiopia,2022,377.9217527310922,27.3053276470482,0.1319072779829262,843.6480053004453,,66.897,Sub-Saharan Africa,,0.5333463257462967,0.0047866686449170096,,0.9800601137018018,0.6996341016822721,0.9960292226722223,-0.6228413154898251
ETH,Ethiopia,2023,377.9217527310922,27.3053276470482,0.1298273395923646,876.1685289133248,,67.315,Sub-Saharan Africa,,0.5446716778893801,0.005089071168414122,,0.9800601137018018,0.6996341016822721,0.9960918346245778,-0.6170483088073202
FIN,Finland,2000,6257.2191207083215,8.00512199497353,11.11338433204687,37872.60203435044,125.493049621582,77.4658536585366,Europe & Central Asia,High income,0.819700367448797,0.34911227896222874,0.8195458706949693,0.6051681376983604,0.9706833995398583,0.6654561051113239,-0.0843163750811824
FIN,Finland,2001,6405.85272256556,7.91863988097532,12.253547026141826,38784.13081157258,128.174865722656,77.96585365853659,Europe & Central Asia,High income,0.833247439390284,0.3575884217744878,0.838757581625681,0.5956905519915603,0.9718979418457293,0.6311340248977046,-0.05637635864818036
FIN,Finland,2002,6722.826135674589,7.82803108552653,12.637315939436194,39343.06989976267,129.487838745117,78.11951219512196,Europe & Central Asia,High income,0.8374106858893755,0.3627858962297551,0.8481633190874114,0.5754788188976986,0.9731704386692788,0.6195815091963921,-0.039956955185609266
FIN,Finland,2003,7072.179141203803,7.73384704624823,14.21254575567992,40038.983970227695,132.235412597656,78.36829268292684,Europe & Central Asia,High income,0.8441511802212378,0.3692570765081202,0.8678460984527162,0.5532024089173256,0.9744931457002802,0.5721626939799214,-0.006201297805150996
FIN,Finland,2004,7128.995670694347,7.63663920076146,13.474958360206973,41521.962874475976,110.782669067383,78.71463414634148,Europe & Central Asia,High income,0.8535350056636342,0.3830470316846123,0.7141652001952821,0.5495795166434321,0.9758583186285079,0.5943661337899497,-0.056352243839453586
FIN,Finland,2005,6555.776472912867,7.53695898668728,11.101760242283024,42529.35069208835,111.326103210449,78.8170731707317,Europe & Central Asia,High income,0.8563105033296947,0.39241455054170665,0.7180581963117131,0.5861307002780406,0.9772582131437353,0.6658060226655039,-0.08747056196805503
FIN,Finland,2006,7106.709789379842,7.43418344243749,13.26362425915278,44069.39588347173,110.277038574219,79.21463414634147,Europe & Central Asia,High income,0.8670820776051216,0.40673515489967227,0.7105430178731872,0.5510005704803206,0.9787015780284427,0.6007278802370327,-0.04868992612260503
FIN,Finland,2007,6968.911344948325,7.3276683346314,12.86974920207536,46213.689897573706,109.042900085449,79.26341463414636,Europe & Central Asia,High income,0.8684037431603888,0.42667456081770555,0.7017020269173869,0.5597872549920627,0.9801974608030888,0.6125846190806816,-0.05192966799345067
FIN,Finland,2008,6654.453631010751,7.21793319320128,11.259026472508465,46359.87328440548,108.298301696777,79.56829268292684,Europe & Central Asia,High income,0.8766641528808081,0.42803389394522556,0.6963679516253072,0.5798385751361468,0.9817385652644156,0.6610718700777667,-0.07386100400899609
FIN,Finland,2009,6255.050516389046,7.1054975480794,10.690556111957005,42412.51335135337,107.702293395996,79.71951219512196,Europe & Central Asia,High income,0.8807613161021364,0.3913281010399232,0.6920983303107346,0.6053064182287604,0.9833175952091652,0.6781844149934727,-0.10087356032620143
FIN,Finland,2010,6812.601995093498,6.99088092919804,12.27637119473046,43556.53858343677,108.609390258789,79.87073170731709,Europe & Central Asia,High income,0.8848584793234642,0.4019661867375771,0.6985964950085884,0.5697542829151716,0.9849272544340794,0.6304469537023696,-0.0665691099939969
FIN,Finland,2011,6522.938693187687,6.87039455156535,10.804410022359672,44391.45356679841,109.248931884766,80.47073170731709,Europe & Central Asia,High income,0.9011149656532493,0.4097299116049749,0.703177975760198,0.5882245933673391,0.9866193477022791,0.6747570944314923,-0.07852606082756275
FIN,Finland,2012,6265.77228948066,6.23115629479583,9.663904738315,43507.934537157846,109.962677001953,80.6268292682927,Europe & Central Asia,High income,0.9053442954301041,0.4015142264179377,0.7082910276447446,0.6046227469583686,0.9955967173627138,0.7090894875590452,-0.09805313412911376
FIN,Finland,2013,6138.314055760648,5.9176182737953615,9.804646907540617,42883.63849864172,145.653442382812,80.97560975609757,Europe & Central Asia,High income,0.9147942041502637,0.3957090093893362,0.9639687630115805,0.6127500904326864,1.0,0.7048527553394959,-0.01437695640700054
FIN,Finland,2014,6246.041536037529,6.11857316281583,9.051962167253317,42502.488019985794,147.413314819336,81.18048780487807,Europe & Central Asia,High income,0.9203451994823857,0.3921647593658822,0.9765759512941352,0.6058808736839567,0.9971778185915758,0.727510667377404,-0.013827816503511059
FIN,Finland,2015,5921.596816532437,5.9176182737953615,8.38958662703067,42560.34567671027,150.68314285278342,81.48048780487807,Europe & Central Asia,High income,0.928473442647278,0.39270276735140497,1.0,0.6265690128248067,1.0,0.7474500203669412,-0.017614274397688257
FIN,Finland,2016,6120.633015192811,5.9176182737953615,8.880947965926538,43529.676161696894,150.68314285278342,81.42926829268293,Europe & Central Asia,High income,0.9270856938142475,0.4017163978898304,1.0,0.6138775177120713,1.0,0.7326586722770599,-0.005911366095017967
FIN,Finland,2017,6070.15750826277,5.9176182737953615,8.364417214000763,44862.22040420497,150.68314285278342,81.6317073170732,Europe & Central Asia,High income,0.9325706058686063,0.4141074880949831,1.0,0.6170960762146308,1.0,0.7482076899674432,-0.006208557406161552
FIN,Finland,2018,6165.444023506484,5.9176182737953615,8.600232978728227,45337.24095505746,150.68314285278342,81.73414634146343,Europe & Central Asia,High income,0.9353461035346669,0.4185246191043341,1.0,0.6110201545950227,1.0,0.7411089770955608,0.0005805303161390274
FIN,Finland,2019,6024.64068885194,5.9176182737953615,7.99415967021189,45898.57084489545,144.613204956055,81.9829268292683,Europe & Central Asia,High income,0.9420865978665287,0.4237443251958478,0.9565168200039451,0.6199984452057384,1.0,0.7593534757254194,-0.019001392621611934
FIN,Finland,2020,5739.073035896475,5.9176182737953615,7.137099756706839,44690.98011030744,143.122909545898,81.93170731707318,Europe & Central Asia,High income,0.9406988490334982,0.41251515527723936,0.9458407991500779,0.6382075975922543,1.0,0.7851533718731776,-0.04143538866820573
FIN,Finland,2021,5994.293757837614,5.9176182737953615,7.117177225769204,45792.04541808715,143.361343383789,81.88536585365854,Europe & Central Asia,High income,0.9394432667559947,0.4227537643344392,0.9475488662945133,0.6219335099288748,1.0,0.785753095674387,-0.032646902739438266
FIN,Finland,2022,5681.874701075699,5.9176182737953615,6.507021284331149,46016.149210392905,144.852462768555,81.1878048780488,Europe & Central Asia,High income,0.9205434493156754,0.4248376653541538,0.9582307898506559,0.6418548355907713,1.0,0.8041204929531383,-0.04745447467447472
FIN,Finland,2023,5866.626075384708,5.9176182737953615,5.778906576412124,45353.45304667133,144.852462768555,81.68536585365854,Europe & Central Asia,High income,0.9340244379793996,0.418675372440091,0.9582307898506559,0.6300742088510346,1.0,0.8260387784218184,-0.04839412900090212
FJI,Fiji,2000,,13.1254459525217,1.736929917505937,3960.889031499988,75.1499710083008,66.194,East Asia & Pacific,Upper middle income,0.5142991425965651,0.033773334539132054,0.45890344137510397,,0.8987743101490092,0.9477135602990453,-0.587585295720427
FJI,Fiji,2001,761.694759402813,13.119078252,1.8621792004670457,3998.7972920886577,74.3360900878906,66.205,East Asia & Pacific,Upper middle income,0.5145971781792775,0.03412583666363229,0.45307304719979846,0.9555889206657804,0.8988637372145281,0.9439432072093034,-0.5988666010156345
FJI,Fiji,2002,761.694759402813,13.0520184992211,1.523922293482074,4086.1043413057578,75.6993026733398,65.492,East Asia & Pacific,Upper middle income,0.49527905359071633,0.03493768927451341,0.4628386855365473,0.9555889206657804,0.8998055146874158,0.954125684459679,-0.6054882304703659
FJI,Fiji,2003,761.694759402813,12.9523780036188,1.7558866240479472,4087.724491010216,77.2639465332031,65.653,East Asia & Pacific,Upper middle income,0.4996412107558754,0.0349527547563889,0.47404731596171645,0.9555889206657804,0.9012048514021663,0.9471429105085456,-0.5984318003675038
FJI,Fiji,2004,761.694759402813,12.8482680746271,2.262896773204813,4264.597237741753,79.871452331543,65.841,East Asia & Pacific,Upper middle income,0.5047349098058744,0.036597462744064085,0.49272669059437657,0.9555889206657804,0.902666956193271,0.9318804895412518,-0.5853591010853294
FJI,Fiji,2005,655.0473209357883,12.76780002168,1.9610620832998065,4255.450974218458,79.53367614746095,65.983,East Asia & Pacific,Upper middle income,0.5085822782372573,0.036512413277981125,0.490306965242864,0.9623892688094845,0.9037970378952208,0.9409665563734909,-0.5905837354400314
FJI,Fiji,2006,627.8324058111,12.6984896212967,2.0893678435248466,4295.406797483429,79.1958999633789,66.126,East Asia & Pacific,Upper middle income,0.5124567408125227,0.03688395532101718,0.4878872398913515,0.9641246212962342,0.9047704231376782,0.9371041947849907,-0.5895904343980038
FJI,Fiji,2007,583.6281175097346,12.6168885408432,1.9197355407247685,4223.448006267065,78.8532180786133,66.161,East Asia & Pacific,Upper middle income,0.5134050358484268,0.036214823411867596,0.48543237159942365,0.9669432970583051,0.9059164169141208,0.9422106006809903,-0.5933393612645661
FJI,Fiji,2008,583.6281175097346,12.5346619260234,1.4292687948514442,4240.772656868561,79.017578125,66.32,East Asia & Pacific,Upper middle income,0.5177130047258196,0.036375922234351606,0.48660979673997484,0.9669432970583051,0.9070711956047675,0.9569750190233564,-0.5967635959954276
FJI,Fiji,2009,583.6281175097346,12.4634749225413,1.171576618730015,4164.293148008548,79.2095031738281,66.347,East Asia & Pacific,Upper middle income,0.51844454661066,0.03566475298165457,0.4879846891335926,0.9669432970583051,0.9080709355898352,0.9647322729530532,-0.5992175056250955
FJI,Fiji,2010,583.6281175097346,12.4149926761009,1.8627686812335855,4272.359150901981,81.68409729003905,66.778,East Asia & Pacific,Upper middle income,0.5301221226242228,0.03666963938410714,0.5057119250959861,0.9669432970583051,0.9087518132495412,0.9439254621925103,-0.5823722951320136
FJI,Fiji,2011,,12.4871607646576,1.36343373249842,4375.580854203382,84.15869140625,66.88,East Asia & Pacific,Upper middle income,0.5328857253002859,0.03762947951243926,0.5234391610583796,,0.9077382950475258,0.9589568381993844,-0.5686961113330868
FJI,Fiji,2012,,12.692818373804,1.3164021256549767,4427.978444550361,82.420036315918,65.812,East Asia & Pacific,Upper middle income,0.5039491796332682,0.03811671531880921,0.5109839673594933,,0.9048500693175472,0.960372620868837,-0.5815947243226685
FJI,Fiji,2013,,12.6556857350952,1.4977868766587512,4630.351265447157,85.3435184100759,66.545,East Asia & Pacific,Upper middle income,0.5238091870994892,0.039998543928179545,0.5319268996066301,,0.9053715547271359,0.9549124334712651,-0.5648971172211009
FJI,Fiji,2014,,12.1427162201265,1.6990251584321887,4883.243004362494,88.2670005042338,66.581,East Asia & Pacific,Upper middle income,0.5247845762792764,0.04235013890647452,0.5528698318537669,,0.9125756244329769,0.9488545993701752,-0.5573802628884035
FJI,Fiji,2015,,11.9373871022014,1.7596763693447917,5097.531068646955,87.7612437924439,66.48,East Asia & Pacific,Upper middle income,0.522048067747096,0.04434276522966411,0.549246745340011,,0.9154592368797352,0.9470288285948493,-0.5593648399650353
FJI,Fiji,2016,,12.3284242671983,1.7317872941340302,5218.858234127441,88.7946105352381,66.657,East Asia & Pacific,Upper middle income,0.5268437312143823,0.0454709648074692,0.5566494688675574,,0.9099675674685733,0.947868367619784,-0.552596579247709
FJI,Fiji,2017,,12.3080401904933,1.9045255611101497,5500.678401523484,89.99814749953364,67.06,East Asia & Pacific,Upper middle income,0.5377626711992216,0.048091560060098834,0.565271239854469,,0.9102538384947979,0.9426684635308136,-0.5427526606415427
FJI,Fiji,2018,,12.7353038744821,2.0117098061449226,5720.214471771067,91.2016844638292,66.965,East Asia & Pacific,Upper middle income,0.5351887275303389,0.05013298665063552,0.5738930108413808,,0.9042534090883496,0.9394419185168672,-0.5354427554618234
FJI,Fiji,2019,,12.9123773053208,2.0965155716641943,5701.104352694293,90.682590252231,67.009,East Asia & Pacific,Upper middle income,0.5363808698611898,0.049955285076640626,0.5701743785552085,,0.9017666154259771,0.9368890282128739,-0.5338243106550792
FJI,Fiji,2020,,12.4187981716598,2.114621028391312,4729.381310825099,90.1190414428711,66.924,East Asia & Pacific,Upper middle income,0.5340778676311371,0.040919406580356,0.5661372871168979,,0.9086983694200901,0.936344003418333,-0.542142999309748
FJI,Fiji,2021,,12.4187981716598,2.212365729221096,4489.960608099377,92.1540730010089,64.904,East Asia & Pacific,Upper middle income,0.4793476969875268,0.03869307635444794,0.5807156312524866,,0.9086983694200901,0.9334016150384018,-0.5547978573644254
FJI,Fiji,2022,,12.4187981716598,2.326026568866092,5362.786808486131,93.082319206677,67.148,East Asia & Pacific,Upper middle income,0.5401469558609233,0.04680933083771885,0.5873653033790295,,0.9086983694200901,0.9299801064452449,-0.527898707906777
FJI,Fiji,2023,,12.4187981716598,2.391940658662872,5736.828864482432,95.9080471414581,67.316,East Asia & Pacific,Upper middle income,0.5446987720332632,0.05028748091223158,0.6076079547040443,,0.9086983694200901,0.9279959083225299,-0.5174824029881304
FRA,France,2000,4130.1727005808125,16.0892961813444,6.586014751703095,33255.137964233465,105.590217590332,79.05609756097562,Europe & Central Asia,High income,0.8627866645505036,0.306175307725775,0.6769680647321527,0.7407987387011121,0.8571504260329825,0.8017425690502307,-0.1845872322586315
FRA,France,2001,4240.433269788545,15.8802927901306,6.605518051621383,33640.673800256496,104.571113586426,79.15853658536587,Europe & Central Asia,High income,0.8655621622165646,0.30976033640181266,0.669667515107019,0.733768000148799,0.8600856394426006,0.8011554652731183,-0.18333969704637387
FRA,France,2002,4220.320248558155,15.6420884990136,6.469774174789153,33753.57829797584,103.186340332031,79.26097560975612,Europe & Central Asia,High income,0.8683376598826256,0.31081021510090534,0.6597474227273202,0.7350505020874709,0.8634309460687497,0.8052417349373278,-0.18827596179423256
FRA,France,2003,4296.5292271129465,15.3886822893843,6.503510731069173,33840.617572010065,102.772102355957,79.11463414634147,Europe & Central Asia,High income,0.8643726632168243,0.311619577718329,0.6567799484662515,0.7301910549849613,0.8669897462406738,0.804226170407133,-0.18954492741045426
FRA,France,2004,4327.186833048482,15.1340731426338,6.473179928400372,34557.147111158134,102.220016479492,80.16341463414635,Europe & Central Asia,High income,0.8927884726550663,0.3182824575470161,0.6528249739758953,0.728236180150545,0.870565440287614,0.8051392122454019,-0.18001497616852769
FRA,France,2005,4313.696300242903,14.8922600401531,6.460273550591766,34946.03724947029,106.781677246094,80.16341463414635,Europe & Central Asia,High income,0.8927884726550663,0.3218986772791659,0.6855033175718005,0.7290964007150584,0.8739614285388122,0.805527730249638,-0.1694650306658254
FRA,France,2006,4214.292346300393,14.6287316954908,6.246640527631001,35645.41624271162,106.927520751953,80.81219512195123,Europe & Central Asia,High income,0.9103666245401192,0.3284020772537372,0.6865480958750415,0.7354348698183628,0.8776623825117359,0.8119586806642695,-0.16657971177515685
FRA,France,2007,4142.178191182093,14.3339971201938,6.096412993508431,36322.16851410037,106.69352722168,81.11219512195123,Europe & Central Asia,High income,0.9184948677050115,0.3346950753950498,0.6848718377373335,0.7400332114939123,0.8818015922760639,0.816480948848585,-0.1667513239270555
FRA,France,2008,4137.719899855621,14.0595857426506,5.949567531653069,36257.365893093775,106.432838439941,81.21463414634148,Europe & Central Asia,High income,0.9212703653710725,0.334092487430757,0.6830043429767332,0.7403174933630492,0.8856553859893563,0.8209014072155432,-0.16950236359646198
FRA,France,2009,3938.386379554393,13.8570269912499,5.723942205687237,35052.851077268315,106.239227294922,81.41463414634147,Europe & Central Asia,High income,0.9266891941476672,0.3228919199297152,0.6816173719053091,0.7530279471183692,0.8885000918091707,0.8276933594308982,-0.17934097079191558
FRA,France,2010,4040.439554700858,13.7778502943804,5.809346634082678,35578.196801018275,106.424942016602,81.66341463414635,Europe & Central Asia,High income,0.9334296884795295,0.32777701570681667,0.6829477754132398,0.7465205510651489,0.889612037893064,0.8251224477029773,-0.17236685235386806
FRA,France,2011,3945.325863367774,13.7974719352463,5.575593392370436,36269.95615308881,106.610641479492,82.11463414634147,Europe & Central Asia,High income,0.9456550948657501,0.33420956200308877,0.6842780696118622,0.7525854526098567,0.8893364744055348,0.8321590728739223,-0.16997942446953762
FRA,France,2012,3925.354006167856,12.5585885208406,5.57648270706697,36161.29182534653,105.813583374023,81.96829268292684,Europe & Central Asia,High income,0.9416900981999488,0.33319911188504797,0.678568188941402,0.7538589532582363,0.9067351739663334,0.8321323020187561,-0.17975634340564217
FRA,France,2013,3922.0300530463737,12.4582922718332,5.469753203782203,36256.08668098103,104.376602172852,82.21951219512196,Europe & Central Asia,High income,0.9484966758095743,0.33408059226647285,0.6682740947868072,0.754070904325832,0.9081437199871,0.8353451580364731,-0.18223613982885023
FRA,France,2014,3752.4492271493664,10.687674674804,4.947634945537137,36444.39490891461,103.425827026367,82.71951219512195,Europe & Central Asia,High income,0.9620437477510617,0.3358316367453456,0.6614630322135533,0.7648841847118686,0.9330100175333886,0.8510623752663415,-0.1965393869338795
FRA,France,2015,3795.949887445703,11.3442976642006,5.003509332293406,36702.432373337935,103.396041870117,82.3219512195122,Europe & Central Asia,High income,0.9512721734756353,0.3382310809033574,0.6612496604571261,0.7621103756195147,0.9237884992013305,0.8493804002341223,-0.19484212007294954
