LE,GDPpc,School,EnergyUse,PM25,CO2pc,Country Code,Country Name,Year,Region,Income Group
81.81292682926829,44339.38866892536,111.802101135254,8166.27117203823,7.04492025305158,16.22774614636856,CAN,Canada,2017,North America,High income
81.80878048780488,44907.34369121229,111.452972412109,8158.329636204886,7.09175111254794,16.55286839721606,CAN,Canada,2018,North America,High income
82.16365853658537,45100.291506926165,110.858299255371,8116.538737440931,6.22680169266749,16.14231510324908,CAN,Canada,2019,North America,High income
81.53512195121951,42366.12853778845,110.079071044922,7485.62249555932,6.56566994375263,14.37535312203398,CAN,Canada,2020,North America,High income
81.51682926829268,44639.193269037016,109.334312438965,7601.81611143617,6.56566994375263,14.686922003697502,CAN,Canada,2021,North America,High income
81.24536585365854,45677.686578804045,108.613220214844,7632.300561519958,6.56566994375263,14.776101171735084,CAN,Canada,2022,North America,High income
81.64658536585365,45048.28424082653,108.613220214844,7418.422379906772,6.56566994375263,14.345359799562331,CAN,Canada,2023,North America,High income
79.68048780487806,73749.93895179656,94.5499114990234,3466.506132170025,16.3078475386111,6.235849253575529,CHE,Switzerland,2000,Europe & Central Asia,High income
80.18048780487806,74439.46376447346,94.758171081543,3658.066499076579,15.9380919403534,6.3934209459831415,CHE,Switzerland,2001,Europe & Central Asia,High income
80.38536585365854,73824.38491678091,93.588623046875,3537.537503317793,15.5090403870949,6.122088147669524,CHE,Switzerland,2002,Europe & Central Asia,High income
80.53658536585368,73254.95298642191,93.3511962890625,3524.605359575125,15.0665117216973,6.252581243686982,CHE,Switzerland,2003,Europe & Central Asia,High income
81.0878048780488,74718.68362603639,93.2228698730469,3513.0422675148334,14.6563247870221,6.28305225231321,CHE,Switzerland,2004,Europe & Central Asia,High income
81.23658536585367,76282.98406966194,93.8099594116211,3469.41664326823,14.3242984259311,6.327964540013164,CHE,Switzerland,2005,Europe & Central Asia,High income
81.49024390243903,78893.80781990461,94.1694793701172,3600.205990881988,14.0354502149848,6.230519937776041,CHE,Switzerland,2006,Europe & Central Asia,High income
81.74146341463415,81254.17010152715,95.0716171264648,3391.340930418599,13.7482163874631,5.912714635463866,CHE,Switzerland,2007,Europe & Central Asia,High income
81.99268292682927,82481.06805609351,95.5135726928711,3477.485446678056,13.4985437713066,6.01724053388775,CHE,Switzerland,2008,Europe & Central Asia,High income
82.0439024390244,79585.5216989959,95.8478317260742,3457.218672518577,13.3223791944562,5.7663835897245175,CHE,Switzerland,2009,Europe & Central Asia,High income
82.24634146341465,81315.4228307049,96.6068572998047,3318.955711351608,13.2556694848526,5.9214746139539765,CHE,Switzerland,2010,Europe & Central Asia,High income
82.69512195121952,81874.33624250082,97.1951599121094,3176.9917293893964,13.864731836329,5.345863542253562,CHE,Switzerland,2011,Europe & Central Asia,High income
82.69756097560976,81964.88649378085,98.3727416992188,3171.2817110442456,12.6827485821719,5.453264724746373,CHE,Switzerland,2012,Europe & Central Asia,High income
82.79756097560977,82479.9215677304,101.221382141113,3269.24385629596,12.4432960759198,5.515501500368509,CHE,Switzerland,2013,Europe & Central Asia,High income
83.19756097560976,83394.37128882112,102.567386627197,3026.6242803301006,10.6156284957703,4.9959034756527,CHE,Switzerland,2014,Europe & Central Asia,High income
82.89756097560976,83806.44760038373,103.913391113281,2923.000055388936,11.7226082380351,4.857652302546268,CHE,Switzerland,2015,Europe & Central Asia,High income
83.60243902439025,84611.09986727207,104.09513092041,2814.411290434973,10.6566460014216,4.871378654486419,CHE,Switzerland,2016,Europe & Central Asia,High income
83.55121951219512,84967.58864982236,103.900062561035,2803.6579722926485,9.91481464472654,4.709850162804785,CHE,Switzerland,2017,Europe & Central Asia,High income
83.75365853658538,86756.60223274719,104.188026428223,2800.0751956752906,10.1481592849367,4.52194177603426,CHE,Switzerland,2018,Europe & Central Asia,High income
83.90487804878049,87123.66042342565,104.071113586426,2850.8885176538147,9.45001875443382,4.475562314000243,CHE,Switzerland,2019,Europe & Central Asia,High income
83.0,84637.01329353332,104.211616516113,2687.910021788592,9.06104968621636,4.154446192114601,CHE,Switzerland,2020,Europe & Central Asia,High income
83.75121951219514,88661.20297762807,103.605186462402,2617.788779004982,9.06104968621636,4.31719241876601,CHE,Switzerland,2021,Europe & Central Asia,High income
83.60487804878049,90605.01942726797,103.392356872559,2591.241099643914,9.06104968621636,3.9208106378789855,CHE,Switzerland,2022,Europe & Central Asia,High income
84.05609756097562,90084.83416613088,103.392356872559,2515.371931206334,9.06104968621636,3.850285994982275,CHE,Switzerland,2023,Europe & Central Asia,High income
78.8,,,,,,CHI,Channel Islands,2000,Europe & Central Asia,High income
79.0,,,,,,CHI,Channel Islands,2001,Europe & Central Asia,High income
79.1,,,,,,CHI,Channel Islands,2002,Europe & Central Asia,High income
79.4,,,,,,CHI,Channel Islands,2003,Europe & Central Asia,High income
79.8,,,,,,CHI,Channel Islands,2004,Europe & Central Asia,High income
80.1,,,,,,CHI,Channel Islands,2005,Europe & Central Asia,High income
80.4,67622.46958838234,,,,,CHI,Channel Islands,2006,Europe & Central Asia,High income
80.6,67622.46958838234,,,,,CHI,Channel Islands,2007,Europe & Central Asia,High income
80.8,67622.46958838234,,,,,CHI,Channel Islands,2008,Europe & Central Asia,High income
81.0,67622.46958838234,,,,,CHI,Channel Islands,2009,Europe & Central Asia,High income
81.2,64727.43331316032,,,,,CHI,Channel Islands,2010,Europe & Central Asia,High income
81.4,65010.95663509409,,,,,CHI,Channel Islands,2011,Europe & Central Asia,High income
81.3,60866.08519231302,,,,,CHI,Channel Islands,2012,Europe & Central Asia,High income
81.5,60784.84798329893,,,,,CHI,Channel Islands,2013,Europe & Central Asia,High income
81.6,61897.06377066017,,,,,CHI,Channel Islands,2014,Europe & Central Asia,High income
81.4,61852.07355689571,,,,,CHI,Channel Islands,2015,Europe & Central Asia,High income
81.2,62438.478592806016,,,,,CHI,Channel Islands,2016,Europe & Central Asia,High income
81.0,63397.752468373365,,,,,CHI,Channel Islands,2017,Europe & Central Asia,High income
81.1,63864.3732883742,,,,,CHI,Channel Islands,2018,Europe & Central Asia,High income
81.2,64598.96257262944,,,,,CHI,Channel Islands,2019,Europe & Central Asia,High income
80.9,58640.73516767897,,,,,CHI,Channel Islands,2020,Europe & Central Asia,High income
80.3,64272.11171256098,,,,,CHI,Channel Islands,2021,Europe & Central Asia,High income
81.0,67513.58008952081,,,,,CHI,Channel Islands,2022,Europe & Central Asia,High income
81.1,69822.95314327253,,,,,CHI,Channel Islands,2023,Europe & Central Asia,High income
77.128,8465.353032588642,86.9013595581055,1623.4801268923193,28.0634138695562,3.473482186596885,CHL,Chile,2000,Latin America & Caribbean,High income
77.58,8632.014824405604,88.1614990234375,1574.8447591150425,27.8750247662775,3.2936621616288195,CHL,Chile,2001,Latin America & Caribbean,High income
77.84,8810.690527122566,89.4216384887695,1612.431302051479,27.5666336657884,3.291237661926135,CHL,Chile,2002,Latin America & Caribbean,High income
77.884,9130.7842621819,90.6209564208984,1612.229536205122,27.1654672454526,3.3772379129486683,CHL,Chile,2003,Latin America & Caribbean,High income
78.276,9642.374786512277,91.0151062011719,1699.732407404455,26.6987521826339,3.61355633748436,CHL,Chile,2004,Latin America & Caribbean,High income
78.459,10104.420839137292,92.0045623779297,1735.0887437669285,26.193715154696,3.6171571967030194,CHL,Chile,2005,Latin America & Caribbean,High income
78.533,10611.614401287736,91.9973297119141,1788.4744258353903,25.4313218784945,3.6557263997426888,CHL,Chile,2006,Latin America & Caribbean,High income
78.652,11051.345071767772,91.5507965087891,1836.956205480212,24.358253457235,4.06349583761732,CHL,Chile,2007,Latin America & Caribbean,High income
78.752,11356.092210598314,91.5420074462891,1801.282882023896,23.2503096478062,4.235224824674737,CHL,Chile,2008,Latin America & Caribbean,High income
78.89,11116.409344310288,89.8597564697266,1735.8389515790225,22.3832902070972,4.010533735072001,CHL,Chile,2009,Latin America & Caribbean,High income
79.095,11649.28970908564,90.99951171875,1795.6817303265952,22.0329948919966,4.208919565876342,CHL,Chile,2010,Latin America & Caribbean,High income
79.236,12252.844107461458,90.9826202392578,1937.3233963385449,22.8717891996678,4.556733427786464,CHL,Chile,2011,Latin America & Caribbean,High income
79.221,12882.834417927044,89.5031433105469,2123.491789724278,21.9147180810935,4.642950367538459,CHL,Chile,2012,Latin America & Caribbean,High income
79.551,13182.732961985574,99.1520767211914,2177.504918714869,23.7625028118101,4.828516482665297,CHL,Chile,2013,Latin America & Caribbean,High income
79.714,13285.954036119225,99.8654403686523,1946.2118166658724,23.0317537681692,4.405202697350763,CHL,Chile,2014,Latin America & Caribbean,High income
80.008,13433.920298703231,100.921676635742,1968.3028618204944,24.2782298076617,4.673673128735775,CHL,Chile,2015,Latin America & Caribbean,High income
80.295,13505.097711132956,101.488136291504,2070.4695817036377,24.2218424802596,4.86291264555238,CHL,Chile,2016,Latin America & Caribbean,High income
80.61,13473.345853293376,102.294822692871,2065.975717458048,23.4116041349236,4.834195706332952,CHL,Chile,2017,Latin America & Caribbean,High income
80.559,13763.006884479451,103.173049926758,2067.9764736837046,23.0512130318909,4.752230578730719,CHL,Chile,2018,Latin America & Caribbean,High income
80.324,13630.593543557825,104.405769348145,2154.354518777581,22.7323927701622,4.959707765662465,CHL,Chile,2019,Latin America & Caribbean,High income
79.349,12679.024004021963,103.691688537598,1946.167606169946,23.2750668049145,4.516023851374123,CHL,Chile,2020,Latin America & Caribbean,High income
78.876,14051.471363067683,106.673522949219,2032.9812042737908,23.2750668049145,4.578164622379529,CHL,Chile,2021,Latin America & Caribbean,High income
79.176,14283.148950152385,106.068328857422,2117.7760806151177,23.2750668049145,4.543795654035517,CHL,Chile,2022,Latin America & Caribbean,High income
81.167,14280.347563884176,106.068328857422,1959.7045675270435,23.2750668049145,4.272847297411063,CHL,Chile,2023,Latin America & Caribbean,High income
72.288,2237.442985003341,59.2292213439941,897.4920225769556,50.299193183916,2.9041820939377256,CHN,China,2000,East Asia & Pacific,Upper middle income
72.675,2405.893967432147,62.1108283996582,920.5265833051144,50.6280489574036,3.0230260643943865,CHN,China,2001,East Asia & Pacific,Upper middle income
73.034,2610.7296025237897,62.8491706848145,972.2169991004764,50.9679256961335,3.2416260543580138,CHN,China,2002,East Asia & Pacific,Upper middle income
73.385,2857.0373538115014,64.06201171875,1101.682723102476,51.2610436241453,3.7184604160198695,CHN,China,2003,East Asia & Pacific,Upper middle income
73.727,3127.8627652363184,67.4451700846354,1246.885247809147,51.4496229654785,4.259581351387844,CHN,China,2004,East Asia & Pacific,Upper middle income
74.085,3465.81734409951,70.8283284505208,1366.3473814468598,51.4758839441727,4.805284340195748,CHN,China,2005,East Asia & Pacific,Upper middle income
74.404,3883.3541294247393,74.2114868164062,1486.3961748966378,50.9696705667541,5.3027007978520535,CHN,China,2006,East Asia & Pacific,Upper middle income
74.789,4409.757008368781,78.3460006713867,1591.5783038884274,49.8862602874654,5.733040439795581,CHN,China,2007,East Asia & Pacific,Upper middle income
74.833,4811.47471804961,82.9210891723633,1626.0480898023186,48.6560235019206,5.875814004401146,CHN,China,2008,East Asia & Pacific,Upper middle income
75.317,5237.766665403525,88.7780380249023,1725.3264230005182,47.7093306057335,6.2721069513092855,CHN,China,2009,East Asia & Pacific,Upper middle income
75.668,5764.865349874065,91.5271835327148,1895.9504623956552,47.4765519945183,6.828166449254506,CHN,China,2010,East Asia & Pacific,Upper middle income
75.889,6275.9095643625815,92.9864196777344,2023.724704520001,51.34994369566,7.4232064593114675,CHN,China,2011,East Asia & Pacific,Upper middle income
76.2,6723.194437528233,93.3106079101562,2082.1861035033858,48.1207251131123,7.604475738264202,CHN,China,2012,East Asia & Pacific,Upper middle income
76.452,7198.068764781617,93.3106079101562,2134.9560498741603,58.4662215596184,7.916535899768199,CHN,China,2013,East Asia & Pacific,Upper middle income
76.714,7686.577929543814,93.3106079101562,2175.394344976324,54.5688342973092,7.957752831921624,CHN,China,2014,East Asia & Pacific,Upper middle income
76.975,8175.332850773929,93.3106079101562,2172.630439572964,50.832537964484,7.810149362978853,CHN,China,2015,East Asia & Pacific,Upper middle income
77.214,8679.37704460133,,2147.547824275402,46.8324682508133,7.785797202746814,CHN,China,2016,East Asia & Pacific,Upper middle income
77.235,9221.51403820573,,2214.8672674925856,45.8369336166997,7.905034038453963,CHN,China,2017,East Asia & Pacific,Upper middle income
77.709,9798.652852331596,,2310.144700661588,40.2663875187565,8.249747925518264,CHN,China,2018,East Asia & Pacific,Upper middle income
77.94,10356.480419499538,,2403.41507353211,37.5475753654351,8.41813886747955,CHN,China,2019,East Asia & Pacific,Upper middle income
78.019,10573.642005928228,,2472.5431484396718,34.8105237153218,8.519901495287364,CHN,China,2020,East Asia & Pacific,Upper middle income
78.117,11469.570713492762,,2634.3566816294783,34.8105237153218,8.936542170551418,CHN,China,2021,East Asia & Pacific,Upper middle income
78.202,11830.598370349626,,2690.5603489386654,34.8105237153218,8.87059061376954,CHN,China,2022,East Asia & Pacific,Upper middle income
77.953,12484.157884417456,,2690.5603489386654,34.8105237153218,9.399266326885042,CHN,China,2023,East Asia & Pacific,Upper middle income
51.393,1717.9538565123084,,383.698511747895,52.7912923813154,0.3936436197200701,CIV,Cote d'Ivoire,2000,Sub-Saharan Africa,Lower middle income
51.428,1636.5731870521795,,359.27435037998805,52.4492016179034,0.3843409119126099,CIV,Cote d'Ivoire,2001,Sub-Saharan Africa,Lower middle income
51.544,1551.279259028382,,374.2174105192307,51.5663707184153,0.3960005727221202,CIV,Cote d'Ivoire,2002,Sub-Saharan Africa,Lower middle income
51.443,1441.5880175503685,,345.0635325851048,50.3579617689732,0.3040070707538641,CIV,Cote d'Ivoire,2003,Sub-Saharan Africa,Lower middle income
51.939,1451.8654714189363,,474.6445121038454,49.0391368556992,0.305981117632049,CIV,Cote d'Ivoire,2004,Sub-Saharan Africa,Lower middle income
52.432,1431.7332020311126,,479.36734205455446,47.8250580647154,0.3186841759341948,CIV,Cote d'Ivoire,2005,Sub-Saharan Africa,Lower middle income
52.885,1437.7745379858582,,460.4270685034425,46.4795844845881,0.3055755343337615,CIV,Cote d'Ivoire,2006,Sub-Saharan Africa,Lower middle income
53.452,1420.1738958245014,,484.16288024964905,44.8474289608794,0.2964638408548171,CIV,Cote d'Ivoire,2007,Sub-Saharan Africa,Lower middle income
54.179,1454.627318000822,,475.6859682873626,43.2650342152048,0.321570086024553,CIV,Cote d'Ivoire,2008,Sub-Saharan Africa,Lower middle income
54.744,1473.9183699329042,,426.33967683994047,42.0688429691795,0.2914454717123512,CIV,Cote d'Ivoire,2009,Sub-Saharan Africa,Lower middle income
55.282,1540.5292727024596,,369.59298919728,41.595297944419,0.3252747624128621,CIV,Cote d'Ivoire,2010,Sub-Saharan Africa,Lower middle income
55.972,1426.4646386453364,38.4756011962891,412.2029962395736,49.5497020681304,0.3079975633104169,CIV,Cote d'Ivoire,2011,Sub-Saharan Africa,Lower middle income
56.57,1503.4343304668153,38.4756011962891,442.1845532677779,51.355889030092,0.3843725239247937,CIV,Cote d'Ivoire,2012,Sub-Saharan Africa,Lower middle income
57.057,1632.3271278700586,38.4756011962891,446.3098013379073,40.0659563695022,0.4094023440069925,CIV,Cote d'Ivoire,2013,Sub-Saharan Africa,Lower middle income
57.772,1742.5369300117768,38.4756011962891,438.71877312695045,38.9323349133904,0.4264252277912106,CIV,Cote d'Ivoire,2014,Sub-Saharan Africa,Lower middle income
58.281,1814.7185508801676,41.6637382507324,383.8927949780087,61.954609777616,0.4462032559013896,CIV,Cote d'Ivoire,2015,Sub-Saharan Africa,Lower middle income
58.814,1889.277779499377,43.8949584960938,391.6555833646134,55.6539855341019,0.4387749546401697,CIV,Cote d'Ivoire,2016,Sub-Saharan Africa,Lower middle income
59.315,1972.8143178894709,46.8549613952637,392.5852505141888,50.6654421695962,0.4612137967481244,CIV,Cote d'Ivoire,2017,Sub-Saharan Africa,Lower middle income
59.795,2013.323075984985,49.0457992553711,358.5414018401326,50.8958061004876,0.4494182293419139,CIV,Cote d'Ivoire,2018,Sub-Saharan Africa,Lower middle income
60.274,2093.0999433577917,52.2111511230469,364.1498630695113,44.3324266688486,0.4678571201818153,CIV,Cote d'Ivoire,2019,Sub-Saharan Africa,Lower middle income
60.14,2055.0848399643223,54.652530670166,375.31718389202257,49.4977827339493,0.4523740924790758,CIV,Cote d'Ivoire,2020,Sub-Saharan Africa,Lower middle income
60.29,2146.476353179455,57.2815093994141,468.4144976305693,49.4977827339493,0.4896602317915382,CIV,Cote d'Ivoire,2021,Sub-Saharan Africa,Lower middle income
61.562,2227.098452469841,55.0669403076172,471.7754248022389,49.4977827339493,0.485714723756228,CIV,Cote d'Ivoire,2022,Sub-Saharan Africa,Lower middle income
61.944,2312.133370347038,66.0276794433594,471.7754248022389,49.4977827339493,0.4624481809366169,CIV,Cote d'Ivoire,2023,Sub-Saharan Africa,Lower middle income
53.338,1151.2768930294671,27.9761600494385,425.83947328627926,45.7765448305697,0.3839496866783601,CMR,Cameroon,2000,Sub-Saharan Africa,Lower middle income
53.598,1169.9267046498426,32.9529800415039,419.668248263033,45.2627171572148,0.37229195747213,CMR,Cameroon,2001,Sub-Saharan Africa,Lower middle income
53.922,1189.9670789702654,28.7471904754639,429.5026480892362,44.0134690694333,0.3571962734732977,CMR,Cameroon,2002,Sub-Saharan Africa,Lower middle income
54.253,1221.0944614145385,30.2879791259766,435.147080636702,42.4671529656498,0.3547883274733081,CMR,Cameroon,2003,Sub-Saharan Africa,Lower middle income
54.578,1271.7432687416708,26.9293994903564,437.082365532497,41.0621212442889,0.3392073934978547,CMR,Cameroon,2004,Sub-Saharan Africa,Lower middle income
54.904,1264.74345218659,27.413049697876,428.5395940625066,40.2367263037752,0.3202945850425491,CMR,Cameroon,2005,Sub-Saharan Africa,Lower middle income
55.301,1277.329907123417,23.8881702423096,385.03515307330935,39.9040005509672,0.3175823785738985,CMR,Cameroon,2006,Sub-Saharan Africa,Lower middle income
55.71,1295.7306747128673,32.7429504394531,352.80057887999743,39.6581260562121,0.3730658614321102,CMR,Cameroon,2007,Sub-Saharan Africa,Lower middle income
56.116,1295.0221127605205,37.0601005554199,345.8728651501605,39.4591797131676,0.3804284858406801,CMR,Cameroon,2008,Sub-Saharan Africa,Lower middle income
56.486,1290.8996135114862,40.9297409057617,363.5488409439173,39.2672384154914,0.4034378198903064,CMR,Cameroon,2009,Sub-Saharan Africa,Lower middle income
56.965,1290.9013745759012,44.0395081981762,356.1412558715753,39.0423790568413,0.3978123726044035,CMR,Cameroon,2010,Sub-Saharan Africa,Lower middle income
57.482,1297.3064962694025,48.9704093933105,363.1696926603001,38.5923305752451,0.3669923109103145,CMR,Cameroon,2011,Sub-Saharan Africa,Lower middle income
58.17,1319.669616340536,52.1736297607422,368.67461829540974,41.8537414482327,0.360733777299813,CMR,Cameroon,2012,Sub-Saharan Africa,Lower middle income
58.73,1347.2130636705986,53.9815216064453,375.371615915553,37.1006966036381,0.381924885349178,CMR,Cameroon,2013,Sub-Saharan Africa,Lower middle income
59.13,1381.8193845490673,58.1796493530273,395.0926565801765,37.009069026736,0.4018378511627413,CMR,Cameroon,2014,Sub-Saharan Africa,Lower middle income
59.687,1415.0000971056854,59.5547103881836,402.9836077313974,51.9499452409616,0.4032347696175978,CMR,Cameroon,2015,Sub-Saharan Africa,Lower middle income
60.293,1435.618307278388,60.4655914306641,400.0829701208915,44.7692534342126,0.4134063887427054,CMR,Cameroon,2016,Sub-Saharan Africa,Lower middle income
60.817,1444.9068291657331,50.6370092894312,392.7762926533913,43.2149077099804,0.4081421877712677,CMR,Cameroon,2017,Sub-Saharan Africa,Lower middle income
61.189,1461.0196999931686,46.4729476206602,392.3921570024328,40.8875596706757,0.4238022125192536,CMR,Cameroon,2018,Sub-Saharan Africa,Lower middle income
61.695,1470.3178527618725,44.4228539826159,387.41941170777375,40.7355761870464,0.4013707311918974,CMR,Cameroon,2019,Sub-Saharan Africa,Lower middle income
61.674,1434.5191372340912,45.259028706221,386.8838422752045,39.8126251004519,0.3960426939403579,CMR,Cameroon,2020,Sub-Saharan Africa,Lower middle income
61.146,1443.576002376632,45.0281105041504,385.08168535806055,39.8126251004519,0.3801230491075154,CMR,Cameroon,2021,Sub-Saharan Africa,Lower middle income
62.443,1458.661804316926,45.143669128418,384.1048631536881,39.8126251004519,0.391799287881769,CMR,Cameroon,2022,Sub-Saharan Africa,Lower middle income
63.7,1466.7688581935586,44.3895797729492,384.1048631536881,39.8126251004519,0.3790828834787483,CMR,Cameroon,2023,Sub-Saharan Africa,Lower middle income
51.887,328.8871861978891,,275.3879917522472,25.8660806412287,0.0371489809363143,COD,"Congo, Dem. Rep.",2000,Sub-Saharan Africa,Low income
52.205,328.8871861978891,,275.76206609152734,26.0160760351503,0.034987673558714,COD,"Congo, Dem. Rep.",2001,Sub-Saharan Africa,Low income
52.371,328.8871861978891,,276.77725912901053,26.2596339717677,0.0356015133917578,COD,"Congo, Dem. Rep.",2002,Sub-Saharan Africa,Low income
52.952,328.8871861978891,,278.85230499161906,26.5212539905026,0.04188720676132,COD,"Congo, Dem. Rep.",2003,Sub-Saharan Africa,Low income
53.534,329.34906367730014,34.5101585388184,281.5702445198714,26.7254356307766,0.0388453991536261,COD,"Congo, Dem. Rep.",2004,Sub-Saharan Africa,Low income
54.001,338.9809808053641,34.5101585388184,283.6373360096066,26.7966784320115,0.0422300199994133,COD,"Congo, Dem. Rep.",2005,Sub-Saharan Africa,Low income
54.498,346.1796974636377,34.5101585388184,285.45469355702136,26.7037628752257,0.0420830122680006,COD,"Congo, Dem. Rep.",2006,Sub-Saharan Africa,Low income
54.954,356.886805082139,34.5101585388184,287.0413195899958,26.5117141592672,0.0451040556004639,COD,"Congo, Dem. Rep.",2007,Sub-Saharan Africa,Low income
55.388,367.8437476487117,36.8209190368652,288.8061860717697,26.2893989003023,0.0449040252170718,COD,"Congo, Dem. Rep.",2008,Sub-Saharan Africa,Low income
55.798,366.83022654436286,38.4405784606934,288.4163350522881,26.1056837144972,0.0423010621386687,COD,"Congo, Dem. Rep.",2009,Sub-Saharan Africa,Low income
56.411,380.5780382743525,38.1317481994629,289.7738415795899,26.029435218018,0.0429444214534367,COD,"Congo, Dem. Rep.",2010,Sub-Saharan Africa,Low income
56.911,393.61617356389377,40.1614418029785,297.445424445388,26.6005338893647,0.0475346895046022,COD,"Congo, Dem. Rep.",2011,Sub-Saharan Africa,Low income
57.35,407.6710769436786,40.0562782287598,355.43995640956456,26.7077484248202,0.0411605449911703,COD,"Congo, Dem. Rep.",2012,Sub-Saharan Africa,Low income
57.795,427.458520350728,39.87744140625,357.44161500333394,26.1166767334607,0.0553322796678875,COD,"Congo, Dem. Rep.",2013,Sub-Saharan Africa,Low income
58.236,452.33965050168086,42.7313385009766,359.3668722197993,26.9058681895875,0.0686961388662984,COD,"Congo, Dem. Rep.",2014,Sub-Saharan Africa,Low income
58.658,467.9145805459001,43.8240394592285,358.5420812649318,28.461870876218,0.043078634235148,COD,"Congo, Dem. Rep.",2015,Sub-Saharan Africa,Low income
59.081,462.47214741214975,46.001036326090485,355.06544644412224,26.7550295099953,0.0320392432192346,COD,"Congo, Dem. Rep.",2016,Sub-Saharan Africa,Low income
59.495,462.4829208894792,48.17803319295247,342.4737686219904,26.8446579950641,0.0359333704456502,COD,"Congo, Dem. Rep.",2017,Sub-Saharan Africa,Low income
59.926,473.2940774181646,50.35503005981445,339.7602147109446,26.7227743114458,0.0344562040956896,COD,"Congo, Dem. Rep.",2018,Sub-Saharan Africa,Low income
60.242,478.6324262589043,52.53202692667643,334.5417288231773,26.3379328931586,0.0360902885310173,COD,"Congo, Dem. Rep.",2019,Sub-Saharan Africa,Low income
60.428,471.5044233411862,54.709023793538414,372.0663772417174,26.6494833206385,0.0360266701953676,COD,"Congo, Dem. Rep.",2020,Sub-Saharan Africa,Low income
60.044,484.78464997333873,56.8860206604004,394.03324629034734,26.6494833206385,0.0354043147938295,COD,"Congo, Dem. Rep.",2021,Sub-Saharan Africa,Low income
60.979,511.29926733562974,56.8588104248047,390.8999112330153,26.6494833206385,0.0380089379208962,COD,"Congo, Dem. Rep.",2022,Sub-Saharan Africa,Low income
61.895,537.507995280245,56.831600189209,390.8999112330153,26.6494833206385,0.0359155842829395,COD,"Congo, Dem. Rep.",2023,Sub-Saharan Africa,Low income
55.371,2057.0192202355106,36.5823783874512,225.6623037524352,26.8744350810291,1.4316109470718057,COG,"Congo, Rep.",2000,Sub-Saharan Africa,Lower middle income
55.885,2056.165059226174,36.5823783874512,243.3098741395733,27.1884110859801,1.3440642535134055,COG,"Congo, Rep.",2001,Sub-Saharan Africa,Lower middle income
56.414,2100.168767145736,36.5823783874512,239.2400085982832,27.5563371013383,0.8532663079631524,COG,"Congo, Rep.",2002,Sub-Saharan Africa,Lower middle income
57.131,2058.886836750381,37.6451110839844,274.5538382907495,27.9068073673279,1.0349261830433,COG,"Congo, Rep.",2003,Sub-Saharan Africa,Lower middle income
57.957,2058.8840294689585,42.348690032959,283.3819600244394,28.168416124173,1.0151017205180457,COG,"Congo, Rep.",2004,Sub-Saharan Africa,Lower middle income
58.73,2140.036862002514,43.40289878845216,293.7892800349557,28.2697576120977,1.1714663457051238,COG,"Congo, Rep.",2005,Sub-Saharan Africa,Lower middle income
59.474,2226.0233547376,44.45710754394533,369.7079830108519,28.1407949439766,1.255326184933636,COG,"Congo, Rep.",2006,Sub-Saharan Africa,Lower middle income
60.05,2004.10103961966,45.511316299438484,316.33461657179,27.8368508230904,1.0713164155631427,COG,"Congo, Rep.",2007,Sub-Saharan Africa,Lower middle income
60.79,2061.5582988057413,,327.7868403682859,27.474558875272,1.0773505980405575,COG,"Congo, Rep.",2008,Sub-Saharan Africa,Lower middle income
61.215,2211.315723820279,47.61973381042481,359.4053551695627,27.1705527263541,1.1482243725443615,COG,"Congo, Rep.",2009,Sub-Saharan Africa,Lower middle income
61.731,2332.285080559529,48.67394256591797,375.61990909894695,27.0414660021696,1.1856916515959297,COG,"Congo, Rep.",2010,Sub-Saharan Africa,Lower middle income
62.286,2307.4938439971515,49.72815132141113,484.2126248237378,27.8579991372168,1.052253887651408,COG,"Congo, Rep.",2011,Sub-Saharan Africa,Lower middle income
62.662,2467.0610290683885,50.7823600769043,539.8664468086364,28.5447582283734,0.9447626280205466,COG,"Congo, Rep.",2012,Sub-Saharan Africa,Lower middle income
62.969,2390.6575493866167,53.25543393021063,553.9911997317926,28.1202914351675,1.1196395214509731,COG,"Congo, Rep.",2013,Sub-Saharan Africa,Lower middle income
63.349,2488.681185489924,55.72850778351697,535.5249986563924,27.8059959217622,1.060355153259323,COG,"Congo, Rep.",2014,Sub-Saharan Africa,Lower middle income
63.662,2439.351894036956,58.2015816368233,552.3566220080878,30.5591063026375,1.1279663824861244,COG,"Congo, Rep.",2015,Sub-Saharan Africa,Lower middle income
63.911,2174.1931025122426,60.67465549012963,561.321718306384,28.2160787153425,1.070322923575826,COG,"Congo, Rep.",2016,Sub-Saharan Africa,Lower middle income
64.203,2003.271210751872,63.14772934343597,548.0187539202948,28.5831067984323,1.03358038322104,COG,"Congo, Rep.",2017,Sub-Saharan Africa,Lower middle income
64.472,1909.9560382117047,65.6208031967423,552.1651551289849,27.9644662335483,1.16475698680933,COG,"Congo, Rep.",2018,Sub-Saharan Africa,Lower middle income
63.152,1885.5108087773124,65.6208031967423,582.5861279142092,28.7484172141318,1.282256486549571,COG,"Congo, Rep.",2019,Sub-Saharan Africa,Lower middle income
64.391,1725.5104004996258,65.6208031967423,586.7361096796026,28.5737499496554,1.2808739271077292,COG,"Congo, Rep.",2020,Sub-Saharan Africa,Lower middle income
64.192,1701.790604568719,65.6208031967423,588.2917636087643,28.5737499496554,1.1912053648028242,COG,"Congo, Rep.",2021,Sub-Saharan Africa,Lower middle income
